sequence,frame,image_name,class_id,class_name,confidence,x1,y1,x2,y2,latency_ms
0002,0,000000.png,2,car,0.7396353483200073,0.08844981342554092,181.04148864746094,102.78952026367188,234.77740478515625,54.55809299746761
0002,0,000000.png,2,car,0.5574762225151062,97.90206146240234,169.5690460205078,216.46356201171875,226.1195068359375,54.55809299746761
0002,0,000000.png,2,car,0.45221343636512756,208.61328125,179.2435302734375,267.0790710449219,215.58815002441406,54.55809299746761
0002,0,000000.png,2,car,0.4361504018306732,303.9118347167969,169.75865173339844,355.0636291503906,200.40171813964844,54.55809299746761
0002,0,000000.png,2,car,0.3241201937198639,305.76068115234375,171.0028076171875,341.18194580078125,198.4097900390625,54.55809299746761
0002,1,000001.png,2,car,0.7600151300430298,0.157193124294281,176.7006072998047,69.7255630493164,236.79437255859375,16.50717400116264
0002,1,000001.png,2,car,0.6930474042892456,63.79689407348633,168.48403930664062,201.15628051757812,229.820068359375,16.50717400116264
0002,1,000001.png,2,car,0.2886347472667694,277.62420654296875,170.9669189453125,344.1766052246094,203.00807189941406,16.50717400116264
0002,2,000002.png,2,car,0.618691623210907,0.038591302931308746,184.50442504882812,34.12800598144531,240.8401641845703,16.444247001345502
0002,2,000002.png,2,car,0.2881026566028595,27.95361328125,176.1612091064453,110.83106231689453,228.52882385253906,16.444247001345502
0002,2,000002.png,2,car,0.2735706567764282,26.638599395751953,173.46192932128906,155.6553955078125,232.24562072753906,16.444247001345502
0002,2,000002.png,2,car,0.2728103995323181,363.52667236328125,170.9903106689453,387.7217102050781,198.23309326171875,16.444247001345502
0002,2,000002.png,2,car,0.2569110095500946,186.87115478515625,181.56312561035156,251.87220764160156,220.3698272705078,16.444247001345502
0002,2,000002.png,2,car,0.25304925441741943,247.8735809326172,165.70159912109375,286.0570068359375,192.4331512451172,16.444247001345502
0002,3,000003.png,2,car,0.5124132633209229,0.944076657295227,175.071533203125,149.17098999023438,236.21400451660156,15.861277999647427
0002,3,000003.png,2,car,0.39484015107154846,146.38583374023438,181.69744873046875,234.87600708007812,222.954833984375,15.861277999647427
0002,3,000003.png,2,car,0.28539949655532837,0.31675517559051514,180.0124053955078,67.70010375976562,237.89378356933594,15.861277999647427
0002,4,000004.png,2,car,0.6952896118164062,0.13646501302719116,174.8555450439453,126.19960021972656,242.28846740722656,15.255749000061769
0002,4,000004.png,2,car,0.5454280972480774,120.98788452148438,179.6421661376953,214.4709014892578,226.61843872070312,15.255749000061769
0002,5,000005.png,2,car,0.7230081558227539,0.0,174.25205993652344,81.38572692871094,237.4969940185547,15.662997000617906
0002,5,000005.png,2,car,0.6242557764053345,82.42267608642578,177.7627410888672,190.82476806640625,228.73492431640625,15.662997000617906
0002,6,000006.png,2,car,0.6747565865516663,47.3501091003418,176.812744140625,167.9043426513672,229.13038635253906,11.930092998227337
0002,6,000006.png,2,car,0.6388841867446899,0.01109694316983223,171.15338134765625,42.692298889160156,237.37969970703125,11.930092998227337
0002,7,000007.png,2,car,0.7107456922531128,2.392364740371704,176.05682373046875,140.57550048828125,231.6309356689453,15.148891001445008
0002,8,000008.png,2,car,0.7384949922561646,0.0,177.2003936767578,111.88873291015625,233.62599182128906,15.068155000335537
0002,11,000011.png,7,truck,0.26938357949256897,72.20243835449219,163.48602294921875,184.74362182617188,231.97291564941406,14.797447998716962
0002,13,000013.png,7,truck,0.4190663993358612,0.430271178483963,165.2698211669922,120.17448425292969,240.25930786132812,11.746060001314618
0002,14,000014.png,7,truck,0.5831636786460876,0.04775609076023102,151.79066467285156,88.25300598144531,244.8638153076172,12.578365000081249
0002,15,000015.png,7,truck,0.25499236583709717,0.16446276009082794,163.43011474609375,51.91532516479492,245.81251525878906,14.27265699749114
0002,21,000021.png,2,car,0.2743520438671112,1163.5513916015625,155.76138305664062,1224.52685546875,172.53785705566406,14.105245998507598
0002,22,000022.png,2,car,0.297741562128067,1174.947509765625,155.0244903564453,1239.0919189453125,175.02284240722656,13.707497000723379
0002,23,000023.png,2,car,0.3009345233440399,1191.674072265625,154.70399475097656,1236.5245361328125,172.40798950195312,14.212103000318166
0002,24,000024.png,29,frisbee,0.28259772062301636,36.45978546142578,48.50621032714844,117.87764739990234,79.44944763183594,13.879656999051804
0002,24,000024.png,2,car,0.25238266587257385,1209.068115234375,154.5570068359375,1241.433349609375,177.5274200439453,13.879656999051804
0002,32,000032.png,0,person,0.45939409732818604,130.65444946289062,141.13522338867188,179.2382354736328,224.08238220214844,10.917317998973886
0002,33,000033.png,0,person,0.3712853193283081,105.289794921875,142.01661682128906,158.15423583984375,222.4627685546875,11.95146499958355
0002,34,000034.png,2,car,0.2529224455356598,145.58773803710938,164.5146942138672,230.3780975341797,211.70941162109375,11.597645996516803
0002,36,000036.png,2,car,0.37955179810523987,0.0,166.61146545410156,96.28878784179688,221.48890686035156,15.59769400046207
0002,37,000037.png,2,car,0.3225971460342407,0.10047212243080139,164.76902770996094,73.52779388427734,222.86688232421875,14.690590000100201
0002,38,000038.png,2,car,0.596141517162323,0.0,167.4161376953125,49.566375732421875,225.3241424560547,15.647561001969734
0002,38,000038.png,2,car,0.2730029225349426,720.3923950195312,163.27125549316406,743.9639282226562,187.77999877929688,15.647561001969734
0002,39,000039.png,2,car,0.3452709913253784,0.0,185.65426635742188,15.146970748901367,229.04708862304688,12.340902001596987
0002,41,000041.png,2,car,0.2769797742366791,719.4711303710938,164.76901245117188,739.1050415039062,189.15646362304688,14.185982003255049
0002,45,000045.png,2,car,0.43191567063331604,535.121337890625,178.90489196777344,570.7365112304688,196.7401580810547,13.1328380011837
0002,45,000045.png,2,car,0.32750505208969116,660.0196533203125,174.59327697753906,692.6288452148438,188.9991912841797,13.1328380011837
0002,45,000045.png,6,train,0.3103982210159302,0.0,2.3163368701934814,300.7202453613281,207.0282440185547,13.1328380011837
0002,45,000045.png,2,car,0.2503437101840973,674.6065063476562,172.90805053710938,706.0347290039062,185.773193359375,13.1328380011837
0002,46,000046.png,2,car,0.3790508806705475,527.9242553710938,180.25485229492188,563.9120483398438,199.46849060058594,15.634502000466455
0002,46,000046.png,2,car,0.30858689546585083,718.9013671875,175.18968200683594,743.0130004882812,194.31326293945312,15.634502000466455
0002,47,000047.png,2,car,0.4186898171901703,520.0001220703125,179.39349365234375,554.9228515625,198.11215209960938,15.984757999831345
0002,48,000048.png,2,car,0.3090653121471405,511.110107421875,178.00843811035156,549.2036743164062,199.2207489013672,14.482810998742934
0002,49,000049.png,2,car,0.4779154062271118,503.1754455566406,179.70326232910156,541.7713012695312,198.9342498779297,13.826228001562413
0002,50,000050.png,2,car,0.4275028109550476,491.5308532714844,178.87677001953125,535.44384765625,200.722412109375,14.199042998370714
0002,50,000050.png,2,car,0.32937508821487427,654.2979736328125,175.27740478515625,691.1001586914062,190.4090118408203,14.199042998370714
0002,50,000050.png,2,car,0.3161970376968384,649.4788208007812,175.3513641357422,679.3150024414062,189.6763153076172,14.199042998370714
0002,50,000050.png,2,car,0.2876702547073364,670.8108520507812,173.39266967773438,701.6746826171875,188.78347778320312,14.199042998370714
0002,51,000051.png,2,car,0.5024701952934265,479.46697998046875,178.3949737548828,525.0272827148438,202.53250122070312,16.43949799836264
0002,51,000051.png,2,car,0.4485226571559906,644.7258911132812,175.16690063476562,676.6161499023438,188.5797119140625,16.43949799836264
0002,51,000051.png,2,car,0.25803062319755554,940.3998413085938,153.6588592529297,984.5154418945312,178.8928985595703,16.43949799836264
0002,51,000051.png,2,car,0.25217580795288086,914.6144409179688,152.0359344482422,983.8776245117188,179.4871826171875,16.43949799836264
0002,52,000052.png,2,car,0.41219502687454224,463.17279052734375,177.12171936035156,516.5553588867188,202.9972686767578,15.17026199871907
0002,52,000052.png,2,car,0.3991609513759613,643.3125,175.12460327148438,676.8235473632812,189.06024169921875,15.17026199871907
0002,53,000053.png,2,car,0.4037783443927765,707.6882934570312,169.90966796875,738.3758544921875,197.14256286621094,11.887349999597063
0002,53,000053.png,2,car,0.39320605993270874,454.0154724121094,179.50082397460938,506.5647888183594,203.532470703125,11.887349999597063
0002,53,000053.png,2,car,0.3230907618999481,643.1705932617188,172.91529846191406,674.6173706054688,184.85317993164062,11.887349999597063
0002,54,000054.png,2,car,0.4606243073940277,438.38507080078125,179.81724548339844,495.5630187988281,204.06045532226562,10.848452999198344
0002,54,000054.png,2,car,0.43333858251571655,707.489990234375,169.8658447265625,738.0374145507812,197.35830688476562,10.848452999198344
0002,54,000054.png,2,car,0.35342341661453247,633.5026245117188,172.69618225097656,663.6646118164062,185.93972778320312,10.848452999198344
0002,55,000055.png,2,car,0.3716592788696289,424.5975341796875,179.89649963378906,477.68157958984375,203.37393188476562,15.452842999366112
0002,55,000055.png,2,car,0.3676117956638336,709.2361450195312,167.58349609375,736.6043701171875,197.08238220214844,15.452842999366112
0002,56,000056.png,2,car,0.5273234844207764,405.66741943359375,180.6407470703125,467.01788330078125,205.27210998535156,15.132268999877851
0002,56,000056.png,2,car,0.34326279163360596,707.4537963867188,168.87774658203125,736.09716796875,197.50341796875,15.132268999877851
0002,56,000056.png,2,car,0.32885169982910156,627.5552978515625,174.631591796875,662.7750854492188,188.30516052246094,15.132268999877851
0002,56,000056.png,2,car,0.3201667368412018,824.6834716796875,171.9358367919922,862.2638549804688,188.83096313476562,15.132268999877851
0002,56,000056.png,2,car,0.26528728008270264,919.336181640625,153.48838806152344,1001.4208984375,179.10287475585938,15.132268999877851
0002,57,000057.png,2,car,0.6072399020195007,384.2855224609375,180.21449279785156,451.6891784667969,210.87649536132812,15.185698001005221
0002,57,000057.png,2,car,0.26201754808425903,705.27294921875,171.39453125,733.5939331054688,198.4923553466797,15.185698001005221
0002,58,000058.png,2,car,0.6328723430633545,364.4764404296875,179.62765502929688,438.422607421875,213.4123992919922,14.81288300055894
0002,58,000058.png,2,car,0.43908149003982544,699.3383178710938,171.11154174804688,734.3299560546875,200.3959503173828,14.81288300055894
0002,59,000059.png,2,car,0.6778785586357117,701.1837768554688,172.41372680664062,735.274658203125,201.8074951171875,15.388727999379626
0002,59,000059.png,2,car,0.4532144069671631,340.8403625488281,182.19200134277344,417.353759765625,217.0038299560547,15.388727999379626
0002,59,000059.png,2,car,0.29132965207099915,821.4671020507812,172.8985137939453,860.5940551757812,192.18113708496094,15.388727999379626
0002,59,000059.png,2,car,0.2605750262737274,913.0936279296875,154.24600219726562,992.4655151367188,180.66871643066406,15.388727999379626
0002,60,000060.png,2,car,0.6816418766975403,310.2117614746094,179.126708984375,398.57244873046875,218.6208038330078,14.730958002473926
0002,60,000060.png,2,car,0.4927133321762085,697.1146240234375,171.86927795410156,732.2330322265625,202.1240234375,14.730958002473926
0002,61,000061.png,2,car,0.7145330309867859,280.6144104003906,179.88380432128906,376.82000732421875,221.27108764648438,14.365267001267057
0002,61,000061.png,2,car,0.5486975908279419,697.0309448242188,172.9722442626953,732.5800170898438,201.7459716796875,14.365267001267057
0002,61,000061.png,2,car,0.28000399470329285,827.0968627929688,171.156494140625,858.3212280273438,188.47482299804688,14.365267001267057
0002,62,000062.png,2,car,0.6913270354270935,244.5137176513672,179.606689453125,354.79718017578125,223.87596130371094,14.410384999791859
0002,62,000062.png,2,car,0.5875313878059387,696.155517578125,169.20755004882812,732.3521728515625,201.4514923095703,14.410384999791859
0002,62,000062.png,2,car,0.2786565124988556,608.1885375976562,174.03298950195312,640.2970581054688,187.28314208984375,14.410384999791859
0002,63,000063.png,2,car,0.8141682147979736,204.47698974609375,180.4221954345703,327.0465087890625,229.8537139892578,14.801010001974646
0002,63,000063.png,2,car,0.4818476438522339,694.8065795898438,173.64910888671875,732.5723266601562,200.80535888671875,14.801010001974646
