sequence,frame,image_name,track_id,class_id,class_name,confidence,x1,y1,x2,y2,latency_ms
0004,0,000000.png,1,2,car,0.8661950826644897,69.8864517211914,182.95350646972656,270.2698669433594,244.96888732910156,56.741558997600805
0004,0,000000.png,2,2,car,0.8304703235626221,429.6693115234375,171.23545837402344,575.8922729492188,218.20518493652344,56.741558997600805
0004,0,000000.png,3,2,car,0.7751283049583435,1129.591796875,161.67543029785156,1242.0,220.66004943847656,56.741558997600805
0004,0,000000.png,4,2,car,0.738265872001648,806.9935913085938,164.80950927734375,931.3726806640625,248.98318481445312,56.741558997600805
0004,0,000000.png,5,9,traffic light,0.581332266330719,925.4439697265625,68.52692413330078,949.9915161132812,123.83788299560547,56.741558997600805
0004,0,000000.png,6,7,truck,0.5784238576889038,935.6473999023438,147.89813232421875,1058.753173828125,200.9972686767578,56.741558997600805
0004,0,000000.png,7,2,car,0.5200104117393494,931.6661987304688,148.34799194335938,1058.68408203125,200.9934844970703,56.741558997600805
0004,0,000000.png,8,2,car,0.47351980209350586,1129.4158935546875,164.6878662109375,1193.7440185546875,218.97813415527344,56.741558997600805
0004,0,000000.png,9,9,traffic light,0.385214626789093,119.64871978759766,66.06077575683594,149.92709350585938,130.41226196289062,56.741558997600805
0004,1,000001.png,1,2,car,0.8226222991943359,5.09970235824585,185.54701232910156,228.84991455078125,254.8523406982422,14.980294003180461
0004,1,000001.png,2,2,car,0.8234098553657532,402.45074462890625,171.12977600097656,557.5315551757812,220.95407104492188,14.980294003180461
0004,1,000001.png,3,2,car,0.7448790669441223,1150.6572265625,159.94598388671875,1242.0,219.1127166748047,14.980294003180461
0004,1,000001.png,4,2,car,0.8375139236450195,840.8603515625,164.1869659423828,964.3274536132812,247.28834533691406,14.980294003180461
0004,1,000001.png,6,7,truck,0.7222391963005066,942.4957275390625,146.2076416015625,1068.1011962890625,200.58155822753906,14.980294003180461
0004,2,000002.png,1,2,car,0.8445866107940674,0.0,184.5652618408203,203.9061737060547,258.3011474609375,13.511591001588386
0004,2,000002.png,2,2,car,0.8080785274505615,371.6914367675781,170.8511962890625,533.7442626953125,222.9291534423828,13.511591001588386
0004,2,000002.png,4,2,car,0.6213148832321167,865.4094848632812,158.7787322998047,998.5858154296875,247.85633850097656,13.511591001588386
0004,2,000002.png,6,7,truck,0.6413213014602661,937.4796142578125,145.7728271484375,1064.1466064453125,200.82423400878906,13.511591001588386
0004,3,000003.png,1,2,car,0.7824975252151489,0.0,185.73898315429688,162.16114807128906,257.9385681152344,12.831261999963317
0004,3,000003.png,2,2,car,0.7967913150787354,331.8777160644531,169.4606170654297,505.9761962890625,225.4662628173828,12.831261999963317
0004,3,000003.png,4,2,car,0.7899154424667358,889.6427612304688,147.48822021484375,1038.8946533203125,246.83872985839844,12.831261999963317
0004,4,000004.png,2,2,car,0.8287886381149292,284.87725830078125,166.39529418945312,477.1871337890625,228.38986206054688,13.351304998650448
0004,4,000004.png,4,2,car,0.8537231087684631,918.8699340820312,144.5856170654297,1072.5843505859375,246.01307678222656,13.351304998650448
0004,4,000004.png,17,2,car,0.6132540702819824,1202.6519775390625,160.14138793945312,1242.0,194.61460876464844,13.351304998650448
0004,5,000005.png,2,2,car,0.8442696332931519,232.97457885742188,165.5074920654297,439.3293151855469,232.16041564941406,11.727062999852933
0004,5,000005.png,4,2,car,0.8315334916114807,954.3912353515625,149.29949951171875,1103.091796875,245.7037353515625,11.727062999852933
0004,5,000005.png,17,2,car,0.6218414306640625,1197.0316162109375,157.3590087890625,1242.0,197.60523986816406,11.727062999852933
0004,5,000005.png,6,2,car,0.44291821122169495,884.9424438476562,145.42230224609375,1020.6964721679688,203.9622802734375,11.727062999852933
0004,6,000006.png,2,2,car,0.8939020037651062,174.27352905273438,166.0771026611328,394.1170959472656,237.05810546875,13.402357999439118
0004,6,000006.png,4,2,car,0.8809859156608582,987.7679443359375,153.98072814941406,1135.423583984375,247.47035217285156,13.402357999439118
0004,6,000006.png,17,2,car,0.7341416478157043,1190.732666015625,156.79075622558594,1240.9510498046875,200.06468200683594,13.402357999439118
0004,6,000006.png,6,2,car,0.753704845905304,861.79296875,144.86703491210938,1005.7069091796875,206.6349334716797,13.402357999439118
0004,7,000007.png,2,2,car,0.8704860210418701,102.08097839355469,167.3800811767578,341.4552917480469,244.45211791992188,13.671878001332516
0004,7,000007.png,4,2,car,0.8756909370422363,1017.8717651367188,155.76295471191406,1169.915771484375,249.68309020996094,13.671878001332516
